year,eq_primary,latitude,longitude
1997,6.1,31.92,130.429
1997,6.2,31.959,141.878
1997,7.7,-22.101,-176.772
1997,6.6,37.57,20.656
1997,7.2,18.219,-102.756
1997,7.8,54.841,162.035
1997,4.7,40.956,19.672
1997,4.9,34.872,71.62
1997,7.0,1.241,122.536
1997,5.8,41.026,74.284
1997,6.4,36.411,70.945
1997,5.0,-26.857,26.619
1997,6.1,22.212,92.702
1997,5.7,43.048,12.879
1997,6.5,13.986,144.901
1997,7.7,-12.584,166.676
1997,7.1,29.976,68.208
1997,6.0,4.358,96.494
1997,5.9,-3.776,119.727
1997,5.9,33.938,59.475
1997,5.9,39.474,76.998
1997,5.6,39.422,76.839
1997,5.9,39.513,76.865
1997,6.0,39.537,76.998
1997,6.5,37.661,57.291
1997,6.1,38.075,48.05
1997,7.2,33.825,59.809
1997,7.1,-30.933,-71.22
1997,6.2,39.527,76.941
1997,5.8,23.083,80.041
1997,6.0,43.084,12.812
1997,7.0,10.598,-63.486
1997,6.7,11.112,-60.892
1998,5.4,27.791,53.608
1998,6.2,39.027,143.441
1998,7.5,22.306,125.308
1998,8.1,-62.877,149.527
1998,5.4,33.199,47.225
1998,5.6,39.977,76.731
1998,5.2,43.164,12.701
1998,5.7,23.407,120.736
1998,6.6,14.374,-91.473
1998,6.6,-8.194,112.413
1998,5.8,32.457,59.976
1998,6.3,15.883,-96.298
1998,5.5,44.209,20.08
1998,5.3,41.925,20.39
1998,6.0,38.717,48.507
1998,5.7,46.245,13.652
1998,7.2,-0.593,-80.393
1998,6.4,36.479,71.086
1998,6.6,30.154,57.605
1998,5.6,37.388,78.843
1998,6.4,39.66,77.343
1998,4.5,26.373,104.021
1998,6.6,-17.731,-65.431
1998,6.6,37.106,70.11
1998,7.0,-2.943,142.582
1998,5.7,41.083,114.5
1998,5.6,27.308,101.029
1998,6.3,36.878,35.307
1998,7.7,-2.071,124.891
1998,5.9,37.075,70.089
1998,6.2,38.65,-28.626
1999,6.5,23.738,121.158
1999,5.7,40.744,30.266
1999,7.2,34.594,-116.271
1999,5.3,36.92,54.9
1999,4.6,24.589,102.872
1999,5.0,40.459,122.889
1999,3.2,42.962,46.954
1999,5.9,23.445,120.506
1999,5.2,40.711,29.949
1999,5.8,40.709,30.045
1999,6.6,28.343,57.193
1999,6.2,29.501,51.88
1999,6.8,-16.66,-72.662
1999,5.1,41.131,114.658
1999,5.7,40.358,42.346
1999,6.7,15.782,-88.33
1999,6.5,-6.845,105.555
1999,5.4,40.802,47.448
1999,7.3,15.766,119.74
1999,4.4,-13.64,-74.43
1999,6.3,18.324,-101.539
1999,7.5,-16.423,168.214
1999,4.2,21.544,91.895
1999,6.0,34.259,69.364
1999,5.3,39.899,113.983
1999,6.6,30.512,79.403
1999,4.8,38.193,-1.566
1999,6.0,38.119,23.605
1999,7.0,18.386,-97.436
1999,7.5,16.059,-96.931
1999,7.7,23.772,120.982
1999,7.6,40.76,29.97
1999,7.2,40.758,31.161
1999,5.6,35.321,-1.281
1999,6.2,4.461,-75.724
2000,7.6,22.338,143.73
2000,5.5,34.22,25.69
2000,7.9,-13.802,97.453
2000,7.8,-5.496,151.781
2000,6.3,26.856,97.238
2000,4.6,22.132,92.771
2000,6.1,34.221,139.131
2000,6.1,34.319,139.26
2000,6.5,33.901,139.376
2000,6.8,48.786,142.246
2000,5.4,24.223,121.058
2000,6.4,23.843,121.225
2000,6.0,38.457,31.351
2000,6.5,-7.977,30.709
2000,6.8,40.245,49.946
2000,4.5,-26.288,30.888
2000,7.0,39.566,54.799
2000,7.8,-5.233,153.102
2000,5.3,35.288,58.218
2000,6.5,7.042,-77.829
2000,4.1,38.164,38.777
2000,6.7,-4.612,101.905
2000,5.4,-6.675,106.845
2000,5.1,37.542,69.582
2000,6.4,20.253,122.043
2000,8.0,-4.001,152.327
2000,5.1,40.498,122.994
2000,6.0,40.693,32.992
2000,6.5,63.966,-20.487
2000,6.5,63.98,-20.758
2000,7.9,-4.721,102.087
2000,5.4,11.884,-85.988
2000,5.0,38.379,-122.413
2000,5.9,25.607,101.063
2000,4.2,25.826,102.194
2000,6.7,35.456,133.134
2000,7.6,-1.105,123.573
2001,6.1,52.63,-132.2
2001,6.8,23.954,122.734
2001,7.5,-4.102,123.907
2001,5.0,35.169,69.389
2001,7.5,6.898,126.579
2001,4.2,34.059,-118.387
2001,4.3,24.455,102.66
2001,7.8,35.946,90.541
2001,6.5,39.059,24.244
2001,5.5,37.238,36.206
2001,4.5,23.632,90.376
2001,6.6,-16.086,-73.987
2001,7.6,-17.543,-72.077
2001,5.8,-14.258,-72.683
2001,5.6,26.316,100.648
2001,5.7,13.605,-88.795
2001,7.0,12.686,144.98
2001,5.6,29.513,101.129
2001,6.8,47.149,-122.727
2001,8.4,-16.265,-73.641
2001,5.5,27.689,101.003
2001,7.7,23.419,70.232
2001,6.8,34.083,132.526
2001,7.7,13.049,-88.66
2001,6.6,13.671,-88.938
2002,7.7,-21.696,-179.513
2002,7.7,-23.884,178.495
2002,6.4,23.346,124.09
2002,5.9,39.959,69.417
2002,4.8,52.52,-2.15
2002,5.2,44.513,-73.699
2002,5.2,35.701,48.838
2002,5.6,-19.384,-69.231
2002,6.4,-29.67,-71.384
2002,5.3,30.916,99.927
2002,5.7,39.57,75.254
2002,6.2,-1.884,29.004
2002,4.4,30.2,31.41
2002,4.3,37.67,15.267
2002,4.2,47.832,-3.207
2002,5.9,18.194,-95.908
2002,5.5,32.319,-115.322
2002,5.3,16.87,-100.113
2002,5.7,42.436,21.466
2002,4.8,50.889,6.103
2002,7.2,-17.6,167.856
2002,6.4,-1.68,134.234
2002,4.5,25.842,88.932
2002,5.5,39.77,72.007
2002,4.9,38.773,69.924
2002,5.5,35.704,69.868
2002,7.1,13.088,144.619
2002,6.5,14.101,146.199
2002,6.7,63.514,-147.912
2002,5.4,28.093,51.755
2002,5.6,31.995,49.329
2002,6.6,-27.535,-70.586
2002,6.5,13.036,93.068
2002,5.7,37.747,21.087
2002,6.5,7.929,-82.793
2002,7.1,24.279,122.179
2002,6.5,38.573,31.271
2002,5.9,-14.49,167.827
2002,5.5,-2.907,33.733
2002,6.0,-28.937,-66.797
2002,6.2,-1.196,121.333
2002,5.3,38.673,69.902
2002,7.5,6.033,124.249
2002,6.7,-3.212,142.427
2002,5.2,34.594,47.454
2002,5.5,39.736,97.443
2002,4.7,-1.684,29.077
2002,4.3,41.765,44.96
2002,5.4,35.517,74.654
2002,6.3,35.414,74.515
2002,7.6,-1.757,134.297
2002,7.3,2.824,96.085
2002,7.4,36.502,70.482
2002,7.6,-3.26,142.94
2002,7.9,63.517,-147.444
2002,5.4,34.642,47.4
2002,6.5,35.626,49.047
2002,6.0,38.381,13.701
2002,5.7,41.789,14.872
2002,6.1,36.062,69.315
2003,7.8,51.146,178.65
2003,7.0,37.812,142.619
2003,7.6,-2.598,68.382
2003,6.1,-22.107,169.35
2003,7.3,-10.491,160.77
2003,5.2,34.31,-116.848
2003,4.6,34.494,-85.629
2003,4.0,36.87,-88.98
2003,5.2,35.476,60.784
2003,5.0,31.953,49.209
2003,6.8,-30.608,-71.637
2003,5.3,43.897,85.923
2003,5.4,39.483,77.393
2003,6.4,37.529,96.476
2003,5.5,29.573,95.605
2003,5.1,34.712,103.834
2003,4.7,43.883,11.96
2003,5.3,44.329,11.45
2003,5.7,34.998,140.172
2003,5.2,35.457,139.871
2003,5.5,27.264,89.331
2003,5.0,48.342,6.57
2003,5.2,39.893,22.309
2003,5.4,9.355,-79.941
2003,4.4,50.0,87.89
2003,6.7,50.211,87.721
2003,6.8,23.039,121.362
2003,6.1,39.5,39.878
2003,4.5,38.111,28.887
2003,5.4,38.019,28.927
2003,4.7,48.21,9.0
2003,6.5,-8.294,120.743
2003,7.0,2.354,128.855
2003,4.9,-8.137,120.524
2003,7.6,-60.532,-43.411
2003,7.2,-45.104,167.144
2003,4.8,-43.34,173.04
2003,5.8,12.171,123.921
2003,6.3,12.168,124.079
2003,6.6,19.917,95.672
2003,4.5,19.761,-70.693
2003,5.6,27.372,103.971
2003,6.3,39.16,20.605
2003,6.5,8.416,-82.824
2003,5.7,38.221,26.958
2003,5.7,36.939,3.578
2003,4.4,43.083,27.486
2003,5.5,-8.807,118.524
2003,4.6,-6.983,108.468
2003,6.0,1.142,128.152
2003,5.7,22.854,92.306
2003,6.5,12.025,125.416
2003,5.2,29.59,51.474
2003,5.8,28.355,54.169
2003,5.8,39.43,77.219
2003,5.4,43.77,119.643
2003,5.6,25.954,101.254
2003,6.0,42.905,80.515
2003,7.5,18.77,-104.104
2003,7.3,50.038,87.813
2003,6.4,39.007,40.464
2003,6.4,19.777,-70.673
2003,6.6,35.706,-121.102
2003,6.6,28.995,58.311
2003,6.3,39.61,77.23
2003,5.9,25.975,101.29
2003,5.8,38.4,100.951
2003,4.7,27.283,103.753
2003,7.0,38.849,141.568
2003,5.5,38.432,141.003
2003,8.3,41.815,143.91
2003,6.8,36.964,3.634
2004,5.6,37.125,54.477
2004,6.8,42.9,145.228
2004,6.6,49.277,-128.772
2004,5.1,39.766,43.979
2004,5.6,36.833,27.815
2004,4.5,36.865,3.421
2004,8.1,-49.312,161.345
2004,6.7,-3.12,127.4
2004,5.1,-0.466,100.655
2004,6.5,36.512,71.029
2004,6.0,35.819,-120.364
2004,5.2,27.695,52.397
2004,5.0,29.881,51.474
2004,4.8,32.023,48.836
2004,5.0,33.297,47.977
2004,6.6,-37.695,-73.406
2004,5.9,-38.854,-73.155
2004,5.4,24.757,92.539
2004,7.2,33.07,136.618
2004,7.4,33.184,137.071
2004,5.9,37.284,138.885
2004,5.5,37.396,138.862
2004,7.0,43.006,145.119
2004,5.8,44.119,141.793
2004,5.2,37.136,22.116
2004,5.2,35.945,23.115
2004,6.1,17.488,-101.303
2004,6.1,8.358,-82.877
2004,4.8,54.841,19.912
2004,4.9,47.311,142.12
2004,5.2,24.081,121.611
2004,6.6,24.53,122.694
2004,5.6,39.93,40.812
2004,5.6,39.847,40.874
2004,4.0,39.634,43.966
2004,5.7,38.377,39.261
2004,5.4,37.042,28.206
2004,4.4,36.852,3.418
2004,4.5,36.848,3.448
2004,4.7,-3.393,29.558
2004,4.8,48.115,8.077
2004,5.8,45.787,26.622
2004,4.5,30.126,67.121
2004,2.2,48.758,19.217
2004,5.2,46.296,13.641
2004,6.1,-28.573,-65.84
2004,7.3,-4.003,135.023
2004,6.0,-1.559,100.488
2004,5.4,-1.549,100.54
2004,5.5,-8.669,114.65
2004,6.7,-9.362,122.839
2004,5.6,11.989,-86.52
2004,7.1,-46.676,164.721
2004,4.1,9.926,124.038
2004,4.6,27.836,36.905
2004,5.8,10.49,-61.48
2004,5.1,45.626,10.559
2004,5.3,31.675,35.551
2004,7.0,-3.615,135.538
2004,6.3,15.679,-61.706
2004,4.6,34.89,61.852
2004,5.4,-38.0,176.51
2004,5.4,37.506,96.758
2004,5.2,34.682,103.781
2004,4.4,25.073,99.169
2004,7.2,4.695,-77.508
2004,5.4,34.774,73.216
2004,5.8,-8.31,115.788
2004,7.5,-8.152,124.868
2004,6.4,9.602,-84.172
2004,5.2,33.426,69.524
2004,6.3,36.29,51.61
2004,5.4,45.382,118.256
2004,5.4,27.266,103.873
2004,6.6,37.226,138.779
2004,6.4,35.142,-3.997
2004,7.1,-3.609,135.404
2004,9.1,3.316,95.854
2005,7.2,41.301,-125.97
2005,5.4,37.103,54.574
2005,5.4,-5.852,-78.704
2005,7.7,-19.987,-69.197
2005,4.7,46.827,125.058
2005,6.6,34.064,141.491
2005,7.0,38.107,144.896
2005,6.7,-1.644,99.607
2005,5.8,15.775,-61.744
2005,7.7,-4.539,153.474
2005,5.6,45.365,-112.615
2005,6.0,27.095,61.887
2005,5.1,28.85,52.56
2005,5.3,-16.635,-70.794
2005,5.8,-19.78,-68.98
2005,4.8,22.526,100.709
2005,4.5,23.627,104.103
2005,4.2,23.604,107.798
2005,6.8,-6.224,29.83
